path,title,id,category,priority,owner,target_volume,status,deps,word_count,headings,has_acceptance,has_dependencies,has_future,has_migration,has_engineering
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0027_Institutional_Witness_System.md,PH4-0027 — Institutional Witness System,,AI,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0028_No_Accusation_Rule.md,PH4-0028 — No Accusation Rule,,Culture,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,230,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0029_Lucky_Win_Investigation.md,PH4-0029 — Lucky Win Investigation,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0030_Outcome_Not_Supported_By_Doctrine_Classification.md,PH4-0030 — Outcome Not Supported By Doctrine Classification,,Operations,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,232,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0031_Quality_Assurance_Department.md,PH4-0031 — Quality Assurance Department,,Institution,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0032_Institution_Admits_Mistakes.md,PH4-0032 — Institution Admits Mistakes,,Trust,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0033_Ethics_Committee.md,PH4-0033 — Ethics Committee,,Institution,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0034_Constitutional_Court.md,PH4-0034 — Constitutional Court,,Institution,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,224,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0035_Doctrine_Does_Not_Negotiate_With_Emotion.md,PH4-0035 — Doctrine Does Not Negotiate With Emotion,,Doctrine,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,230,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0036_Engineering_Philosophy.md,PH4-0036 — Engineering Philosophy,,Engineering,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,231,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0037_Friction_Is_A_Feature.md,PH4-0037 — Friction Is A Feature,,Engineering,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0038_Every_Screen_Lowers_Cortisol.md,PH4-0038 — Every Screen Lowers Cortisol,,Interface,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0039_Operator_Is_Never_Rushed.md,PH4-0039 — Operator Is Never Rushed,,Constitution,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0040_Rule_Of_One_Thought.md,PH4-0040 — Rule Of One Thought,,Interface,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,229,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0041_Commander_Three_Responsibilities.md,PH4-0041 — Commander Three Responsibilities,,AI,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0042_Ninety_Five_Percent_Silence_Rule.md,PH4-0042 — Ninety Five Percent Silence Rule,,AI,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,231,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0043_AI_Feels_Experienced_Not_Intelligent.md,PH4-0043 — AI Feels Experienced Not Intelligent,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,229,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0044_Institutional_Language_Ban_List.md,PH4-0044 — Institutional Language Ban List,,Culture,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,229,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0045_No_Flattery_Rule.md,PH4-0045 — No Flattery Rule,,AI,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0046_Discipline_Reserve.md,PH4-0046 — Discipline Reserve,,Operator,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,223,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0047_Mission_Recorder.md,PH4-0047 — Mission Recorder,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,224,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0048_Archive_Vault.md,PH4-0048 — Archive Vault,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,230,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0049_Maintenance_Days.md,PH4-0049 — Maintenance Days,,Operations,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0050_Headquarters_Health.md,PH4-0050 — Headquarters Health,,Engineering,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,223,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0051_Living_Campaign_Map.md,PH4-0051 — Living Campaign Map,,Interface,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0052_Founder_Engineering_Creed.md,PH4-0052 — Founder Engineering Creed,,Legacy,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0053_Behavioral_Engine.md,PH4-0053 — Behavioral Engine,,System,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,231,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0054_Command_Chair_Engine.md,PH4-0054 — Command Chair Engine,,System,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0055_Behavioral_Fingerprints.md,PH4-0055 — Behavioral Fingerprints,,System,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0056_Identity_Drift_Algorithm.md,PH4-0056 — Identity Drift Algorithm,,System,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0057_Identity_Drift_Vector_Model.md,PH4-0057 — Identity Drift Vector Model,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,229,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0058_Ghost_Baseline_Calibration.md,PH4-0058 — Ghost Baseline Calibration,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0059_Evidence_Threshold_For_Interventions.md,PH4-0059 — Evidence Threshold For Interventions,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0060_Commander_Detects_Not_Predicts.md,PH4-0060 — Commander Detects Not Predicts,,AI,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0061_Decision_Graph.md,PH4-0061 — Decision Graph,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0062_Behavioral_Gravity.md,PH4-0062 — Behavioral Gravity,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,228,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0063_Career_Brain.md,PH4-0063 — Career Brain,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0064_Mission_Similarity_Search.md,PH4-0064 — Mission Similarity Search,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0065_Future_Identity_Simulator.md,PH4-0065 — Future Identity Simulator,,AI,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,True,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0066_Legacy_Engine.md,PH4-0066 — Legacy Engine,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,223,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0067_Institution_Reputation.md,PH4-0067 — Institution Reputation,,System,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,224,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0068_Behavioral_Black_Box.md,PH4-0068 — Behavioral Black Box,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0069_Accident_Chain_Reconstruction.md,PH4-0069 — Accident Chain Reconstruction,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0070_Precursor_Library.md,PH4-0070 — Precursor Library,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,224,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0071_Mission_Timeline.md,PH4-0071 — Mission Timeline,,Interface,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,225,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0072_Chain_Of_Failure.md,PH4-0072 — Chain Of Failure,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0073_Chain_Of_Excellence.md,PH4-0073 — Chain Of Excellence,,Archives,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,224,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0074_Butterfly_Effect_Engine.md,PH4-0074 — Butterfly Effect Engine,,AI,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,222,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0075_Point_Of_No_Return_Detection.md,PH4-0075 — Point Of No Return Detection,,AI,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,227,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0076_Intervention_Ladder.md,PH4-0076 — Intervention Ladder,,AI,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,223,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0077_Mission_Pulse.md,PH4-0077 — Mission Pulse,,Interface,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,222,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0078_Mission_DNA.md,PH4-0078 — Mission DNA,,Archives,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,222,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0079_Hall_Of_Decisions.md,PH4-0079 — Hall Of Decisions,,Room,OPTIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,226,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/PH4-0080_Behavioral_Cascade_Detection.md,PH4-0080 — Behavioral Cascade Detection,,System,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,228,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_03_to_04/Phase_03_to_04_Summary.md,Phase 3.0 → Phase 4.0 Recovery Summary,,13_PHASE_RECOVERY,,,,Complete for this recovery slice,,157,4,False,False,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0001_Behavioral_Engine.md,PH5-0001 — Behavioral Engine,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,279,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0002_Command_Chair_Engine.md,PH5-0002 — Command Chair Engine,,Operator,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,273,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0003_Command_Stability_Model.md,PH5-0003 — Command Stability Model,,Operator,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,275,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0004_Behavioral_Fingerprints.md,PH5-0004 — Behavioral Fingerprints,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,281,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0005_Identity_Drift_Engine.md,PH5-0005 — Identity Drift Engine,,Operator,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,273,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0006_Identity_Drift_Compass_Space.md,PH5-0006 — Identity Drift Compass Space,,Operator,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0007_Ghost_Baseline_Calibration.md,PH5-0007 — Ghost Baseline Calibration,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0008_Commander_Evidence_Threshold.md,PH5-0008 — Commander Evidence Threshold,,Institution,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0009_Commander_Detects_Never_Predicts.md,PH5-0009 — Commander Detects Never Predicts,,Constitution,FOUNDATIONAL,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0010_Decision_Graph.md,PH5-0010 — Decision Graph,,Operations,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Mission Timeline; Behavioral Recorder,275,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0011_Behavioral_Gravity.md,PH5-0011 — Behavioral Gravity,,Operator,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0012_Career_Brain.md,PH5-0012 — Career Brain,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,280,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0013_Mission_Similarity_Search.md,PH5-0013 — Mission Similarity Search,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0014_Future_Identity_Simulator.md,PH5-0014 — Future Identity Simulator,,Intelligence,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,279,9,True,True,True,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0015_Legacy_Engine.md,PH5-0015 — Legacy Engine,,Legacy,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,279,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0016_Behavioral_Black_Box.md,PH5-0016 — Behavioral Black Box,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,279,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0017_Black_Box_Final_Sixty_Minutes.md,PH5-0017 — Black Box Final Sixty Minutes,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,285,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0018_Mission_Timeline.md,PH5-0018 — Mission Timeline,,Operations,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Mission Timeline; Behavioral Recorder,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0019_Invisible_Timeline.md,PH5-0019 — Invisible Timeline,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,280,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0020_Chain_of_Failure.md,PH5-0020 — Chain of Failure,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0021_Chain_of_Excellence.md,PH5-0021 — Chain of Excellence,,Archives,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0022_Butterfly_Effect_Engine.md,PH5-0022 — Butterfly Effect Engine,,Intelligence,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,275,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0023_Mission_Forks.md,PH5-0023 — Mission Forks,,Operations,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Mission Timeline; Behavioral Recorder,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0024_Point_of_No_Return_Detector.md,PH5-0024 — Point of No Return Detector,,Guardian,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,279,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0025_Intervention_Ladder.md,PH5-0025 — Intervention Ladder,,Guardian,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0026_Mission_Pulse.md,PH5-0026 — Mission Pulse,,Operator,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,272,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0027_Mission_DNA.md,PH5-0027 — Mission DNA,,Archives,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0028_Hall_of_Decisions.md,PH5-0028 — Hall of Decisions,,Building,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Interface State System; Environmental Engine,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0029_Institutional_Memory_Engine.md,PH5-0029 — Institutional Memory Engine,,Archives,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,278,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0030_Legacy_Tree.md,PH5-0030 — Legacy Tree,,Legacy,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Institutional Memory Core; SQLite Archive Schema,279,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0031_Behavioral_Cascade_Engine.md,PH5-0031 — Behavioral Cascade Engine,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0032_Precursor_Library.md,PH5-0032 — Precursor Library,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0033_Project_Chimera.md,PH5-0033 — Project Chimera,,Intelligence,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0034_Behavioral_Weather_Forecast.md,PH5-0034 — Behavioral Weather Forecast,,Operator,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,273,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0035_Emotional_Pressure_System.md,PH5-0035 — Emotional Pressure System,,Medical,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,277,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0036_Mission_Momentum_Engine.md,PH5-0036 — Mission Momentum Engine,,Operations,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Mission Timeline; Behavioral Recorder,275,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0037_Cascade_Predictor.md,PH5-0037 — Cascade Predictor,,Guardian,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,276,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0038_Operation_Echoes.md,PH5-0038 — Operation Echoes,,Historian,IMPORTANT,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library,272,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0039_Ghost_Evolution_Engine.md,PH5-0039 — Ghost Evolution Engine,,Intelligence,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Council Protocol; Evidence Confidence System,280,9,True,True,False,False,True
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0040_Ghost_Comparison.md,PH5-0040 — Ghost Comparison,,Interface,CORE,,,SPECIFIED,HQOS State Engine; Mission Lifecycle; Operator Model; Archives; Doctrine Library; Interface State System; Environmental Engine,278,9,True,True,False,False,True
